id,internal_id,title_abbreviation,address,price,price_per_unit_area,size_with_square_meter,construction_year,levels,bedrooms,bathrooms,date,extraction_date,geo_lat,geo_lng,company_title,account_id,ad_group_id,url,dimos,perioxi,type,area,price_per_area,level_list,min_level,level_length,temp_no,temp_date_unit,days_passed
814695730,47127041,Μονοκατοικία 245 τ.μ.,Ζωγράφου (Άνω Ιλίσια),2000.0,8,245 τ.μ.,1995.0,['2'],4.0,2.0,πριν από 6 ημέρες,2023-06-01,37.97099449151669,23.773633444472885,New Deal ,211836.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814695730/zwgrafoy-anw-ilisia-2000-245,Ζωγράφου,Άνω Ιλίσια,Μονοκατοικία,245.0,8.16326530612245,[2.0],2.0,1,6,ημ,6
813941398,47087275,Διαμέρισμα 65 τ.μ.,Ίλιον (Παλατιανή),650.0,10,65 τ.μ.,1991.0,['2'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.027914,23.690269,Akinita Lachanas,1685097.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813941398/ilion-palatianh-650-65,Ίλιον,Παλατιανή,Διαμέρισμα,65.0,10.0,[2.0],2.0,1,2,εβ,14
815018820,47140249,Διαμέρισμα 32 τ.μ.,Βύρωνας (Ανάληψη),390.0,12,32 τ.μ.,1970.0,['0'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.96244212629594,23.75713096067148,Οικοεπιλογές,346406.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815018820/vyrwnas-analhpsh-390-32,Βύρωνας,Ανάληψη,Διαμέρισμα,32.0,12.1875,[0.0],0.0,1,2,ημ,2
813831575,47077543,Διαμέρισμα 119 τ.μ.,Νέο Ψυχικό (Πλατεία Ελευθερίας),1300.0,11,119 τ.μ.,1978.0,['1'],3.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.006294693647305,23.78022052665711,Home Project ,2070652.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813831575/neo-psychiko-plateia-eleytherias-1300-119,Νέο Ψυχικό,Πλατεία Ελευθερίας,Διαμέρισμα,119.0,10.92436974789916,[1.0],1.0,1,2,εβ,14
658288990,42123954,Διαμέρισμα 18 τ.μ.,Ζωγράφου (Γουδή),400.0,22,18 τ.μ.,,['6'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.981487684771615,23.76691205075148,,1793327.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/658288990/zwgrafoy-goydh-400-18,Ζωγράφου,Γουδή,Διαμέρισμα,18.0,22.22222222222222,[6.0],6.0,1,2,μή,60
814025961,47092565,Διαμέρισμα 52 τ.μ.,Γαλάτσι (Περιβόλια),350.0,7,52 τ.μ.,,['0'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.013910452262415,23.74565940242379,,560893.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814025961/galatsi-perivolia-350-52,Γαλάτσι,Περιβόλια,Διαμέρισμα,52.0,6.730769230769231,[0.0],0.0,1,2,εβ,14
622604518,41004576,Διαμέρισμα 36 τ.μ.,Καισαριανή (Άνω Καισαριανή),500.0,14,36 τ.μ.,,['0'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.96541075013879,23.770567460809986,,654937.0,459961.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/622604518/kaisarianh-anw-kaisarianh-500-36,Καισαριανή,Άνω Καισαριανή,Διαμέρισμα,36.0,13.88888888888889,[0.0],0.0,1,2,μή,60
814191715,47103148,Διαμέρισμα 30 τ.μ.,Βύρωνας (Άγιος Αρτέμιος),350.0,12,30 τ.μ.,,['1'],1.0,,πριν από 2 εβδομάδες,2023-06-01,37.961533405469766,23.745067035053847,,1147725.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814191715/vyrwnas-agios-artemios-350-30,Βύρωνας,Άγιος Αρτέμιος,Διαμέρισμα,30.0,11.666666666666666,[1.0],1.0,1,2,εβ,14
813580060,47062299,Διαμέρισμα 115 τ.μ.,Καλλιθέα (Σταθμός ΗΣΑΠ Ταύρου),800.0,7,115 τ.μ.,,['5'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.960156,23.702944,Time Real Estate,1725433.0,430248.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813580060/kallithea-stathmos-hsap-tayroy-800-115,Καλλιθέα,Σταθμός ΗΣΑΠ Ταύρου,Διαμέρισμα,115.0,6.956521739130435,[5.0],5.0,1,3,εβ,21
814337796,47110258,Διαμέρισμα 55 τ.μ.,Ζωγράφου,450.0,8,55 τ.μ.,2000.0,['0.5'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.97002566922728,23.776919301644824,Family Brokers,1536948.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814337796/zwgrafoy-450-55,Ζωγράφου,,Διαμέρισμα,55.0,8.181818181818182,[0.5],0.5,1,1,εβ,7
813853016,47079474,Μονοκατοικία 85 τ.μ.,Υμηττός (Κέντρο),530.0,6,85 τ.μ.,1954.0,['0'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.95469757228847,23.74866393115092,,2263817.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813853016/ymhttos-kentro-530-85,Υμηττός,Κέντρο,Μονοκατοικία,85.0,6.235294117647059,[0.0],0.0,1,2,εβ,14
814881825,47134529,Διαμέρισμα 88 τ.μ.,Ψυχικό,1250.0,14,88 τ.μ.,1975.0,['0'],1.0,1.0,πριν από 3 ημέρες,2023-06-01,38.01419232160162,23.779181995483835,Anodos Real Estate,587455.0,458639.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814881825/psychiko-1250-88,Ψυχικό,,Διαμέρισμα,88.0,14.204545454545455,[0.0],0.0,1,3,ημ,3
810296166,46886843,Διαμέρισμα 115 τ.μ.,Γαλάτσι (Μενιδιάτικα),700.0,6,115 τ.μ.,1990.0,['3'],2.0,2.0,πριν από 2 μήνες,2023-06-01,38.01426732777556,23.755369880725038,,125534.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810296166/galatsi-menidiatika-700-115,Γαλάτσι,Μενιδιάτικα,Διαμέρισμα,115.0,6.086956521739131,[3.0],3.0,1,2,μή,60
815174984,47148791,Διαμέρισμα 35 τ.μ.,Βύρωνας (Νέο Παγκράτι),390.0,11,35 τ.μ.,1993.0,['1'],,1.0,πριν από 11 ώρες,2023-06-01,37.962196,23.753325,Mobilia,342163.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815174984/vyrwnas-neo-pagkrati-390-35,Βύρωνας,Νέο Παγκράτι,Διαμέρισμα,35.0,11.142857142857142,[1.0],1.0,1,11,ώρ,0
814025546,47092516,Διαμέρισμα 60 τ.μ.,Περιστέρι (Κέντρο),550.0,9,60 τ.μ.,1975.0,"['0', '0.5']",1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.01382211728665,23.694873632780368,Sunny Group,1595068.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814025546/peristeri-kentro-550-60,Περιστέρι,Κέντρο,Διαμέρισμα,60.0,9.166666666666666,"[0.0, 0.5]",0.0,2,2,εβ,14
806321619,46677639,Διαμέρισμα 66 τ.μ.,Καλλιθέα (Λόφος Φιλαρέτου),500.0,8,66 τ.μ.,1960.0,['0.5'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.95092,23.69485,One Real Estate,1168303.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/806321619/kallithea-lofos-filaretoy-500-66,Καλλιθέα,Λόφος Φιλαρέτου,Διαμέρισμα,66.0,7.575757575757576,[0.5],0.5,1,2,μή,60
813755217,47072551,Διαμέρισμα 65 τ.μ.,Γαλάτσι (Περιβόλια),450.0,7,65 τ.μ.,,['0'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00902068475347,23.74430527021713,Roi Mat Real Estate,2057357.0,450813.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813755217/galatsi-perivolia-450-65,Γαλάτσι,Περιβόλια,Διαμέρισμα,65.0,6.923076923076923,[0.0],0.0,1,2,εβ,14
815096344,47145203,Διαμέρισμα 52 τ.μ.,Βύρωνας,520.0,10,52 τ.μ.,1980.0,['1'],1.0,1.0,πριν από 1 ημέρα,2023-06-01,37.961792,23.748088,Propertise Real Estate,576443.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815096344/vyrwnas-520-52,Βύρωνας,,Διαμέρισμα,52.0,10.0,[1.0],1.0,1,1,ημ,1
814368433,47111911,Διαμέρισμα 113 τ.μ.,Νέα Σμύρνη (Άγιος Σώστης),900.0,8,113 τ.μ.,1975.0,['4'],2.0,2.0,πριν από 1 εβδομάδα,2023-06-01,37.949417,23.710675,Global Real Estate,239091.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814368433/nea-smyrnh-agios-swsths-900-113,Νέα Σμύρνη,Άγιος Σώστης,Διαμέρισμα,113.0,7.964601769911504,[4.0],4.0,1,1,εβ,7
813795096,47075693,Διαμέρισμα 54 τ.μ.,Ζωγράφου (Κέντρο),450.0,8,54 τ.μ.,1990.0,['0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.9752433431489,23.771732036796347,,2259797.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813795096/zwgrafoy-kentro-450-54,Ζωγράφου,Κέντρο,Διαμέρισμα,54.0,8.333333333333334,[0.5],0.5,1,2,εβ,14
814563662,47120592,Διαμέρισμα 43 τ.μ.,Περιστέρι (Νέα Κολοκυνθού),600.0,14,43 τ.μ.,2023.0,['4'],,1.0,πριν από 1 εβδομάδα,2023-06-01,38.01136584413862,23.69704671708697,Home Market,368946.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814563662/peristeri-nea-kolokynthoy-600-43,Περιστέρι,Νέα Κολοκυνθού,Διαμέρισμα,43.0,13.953488372093023,[4.0],4.0,1,1,εβ,7
812232883,46982548,Διαμέρισμα 52 τ.μ.,Ζωγράφου,530.0,10,52 τ.μ.,1971.0,['2'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.97329674616232,23.77888135214885,Roi Mat Real Estate,2057357.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812232883/zwgrafoy-530-52,Ζωγράφου,,Διαμέρισμα,52.0,10.192307692307692,[2.0],2.0,1,2,μή,60
810566242,46901361,Διαμέρισμα 125 τ.μ.,Χαλάνδρι (Αγία Βαρβάρα),1300.0,10,125 τ.μ.,1995.0,['2'],3.0,1.0,πριν από 2 μήνες,2023-06-01,38.009326,23.786752,Equal Estate,2042950.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810566242/chalandri-agia-varvara-1300-125,Χαλάνδρι,Αγία Βαρβάρα,Διαμέρισμα,125.0,10.4,[2.0],2.0,1,2,μή,60
813151992,47034296,Διαμέρισμα 40 τ.μ.,Βύρωνας (Νέα Ελβετία),500.0,13,40 τ.μ.,1975.0,['0.5'],1.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.961921,23.760702,Sygrisis Estate,1247024.0,446473.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813151992/vyrwnas-nea-elvetia-500-40,Βύρωνας,Νέα Ελβετία,Διαμέρισμα,40.0,12.5,[0.5],0.5,1,3,εβ,21
815025941,47140627,Διαμέρισμα 67 τ.μ.,Καλλιθέα (Λόφος Σικελίας),450.0,7,67 τ.μ.,1976.0,['3'],2.0,1.0,πριν από 2 ημέρες,2023-06-01,37.96055806938569,23.71881341063741,Ts Real Estate Services,1948166.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815025941/kallithea-lofos-sikelias-450-67,Καλλιθέα,Λόφος Σικελίας,Διαμέρισμα,67.0,6.7164179104477615,[3.0],3.0,1,2,ημ,2
814051605,47096198,Διαμέρισμα 53 τ.μ.,Ζωγράφου,420.0,8,53 τ.μ.,1985.0,['0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.97103981319407,23.77667320835473,Οικοεπιλογές,346406.0,439254.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814051605/zwgrafoy-420-53,Ζωγράφου,,Διαμέρισμα,53.0,7.9245283018867925,[0.5],0.5,1,2,εβ,14
733018240,44334682,Διαμέρισμα 42 τ.μ.,Αιγάλεω (Σωτηράκη),370.0,9,42 τ.μ.,1982.0,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.99594015420796,23.692398095072395,,1392628.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/733018240/aigalew-swthrakh-370-42,Αιγάλεω,Σωτηράκη,Διαμέρισμα,42.0,8.80952380952381,[1.0],1.0,1,2,μή,60
794290284,46090453,Διαμέρισμα 100 τ.μ.,Ζωγράφου (Γουδή),1100.0,11,100 τ.μ.,2008.0,['4'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.982938,23.773469,Propertymarket ,2050029.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/794290284/zwgrafoy-goydh-1100-100,Ζωγράφου,Γουδή,Διαμέρισμα,100.0,11.0,[4.0],4.0,1,2,μή,60
784492118,45677976,Διαμέρισμα 130 τ.μ.,Φιλοθέη,1600.0,12,130 τ.μ.,2001.0,['2'],4.0,1.0,πριν από 2 μήνες,2023-06-01,38.01976550529591,23.783713226931354,Alma Real Estate,339399.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/784492118/filotheh-1600-130,Φιλοθέη,,Διαμέρισμα,130.0,12.307692307692308,[2.0],2.0,1,2,μή,60
814049686,47095791,Διαμέρισμα 30 τ.μ.,Καλλιθέα (Αγία Ελεούσα),300.0,10,30 τ.μ.,,['0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.955063972672015,23.693533704160966,,1107543.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814049686/kallithea-agia-eleoysa-300-30,Καλλιθέα,Αγία Ελεούσα,Διαμέρισμα,30.0,10.0,[0.5],0.5,1,2,εβ,14
798442650,46296294,Διαμέρισμα 67 τ.μ.,Άγιοι Ανάργυροι (Κέντρο),430.0,6,67 τ.μ.,,['2'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.02943092235524,23.718488842596493,,1896121.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/798442650/agioi-anargyroi-kentro-430-67,Άγιοι Ανάργυροι,Κέντρο,Διαμέρισμα,67.0,6.417910447761194,[2.0],2.0,1,2,μή,60
815227283,47150875,Διαμέρισμα 75 τ.μ.,Γαλάτσι (Καραγιαννέικα),699.0,9,75 τ.μ.,2005.0,['2'],2.0,1.0,πριν από 5 ώρες,2023-06-01,38.0094094522624,23.75100339963605,Δικτυακή Ακινήτων,1082079.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815227283/galatsi-karagianneika-699-75,Γαλάτσι,Καραγιαννέικα,Διαμέρισμα,75.0,9.32,[2.0],2.0,1,5,ώρ,0
619831955,40835195,Διαμέρισμα 35 τ.μ.,Ζωγράφου (Γουδή),380.0,11,35 τ.μ.,,['1'],1.0,,πριν από 2 μήνες,2023-06-01,37.981293,23.7738,Dk Athens Real Estate,1082296.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/619831955/zwgrafoy-goydh-380-35,Ζωγράφου,Γουδή,Διαμέρισμα,35.0,10.857142857142858,[1.0],1.0,1,2,μή,60
815044283,47142027,Διαμέρισμα 100 τ.μ.,Ζωγράφου (Ιλίσια),950.0,10,100 τ.μ.,1975.0,['3'],3.0,1.0,πριν από 2 ημέρες,2023-06-01,37.97586401658917,23.76401000326796,Planet Homes,400885.0,459388.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/815044283/zwgrafoy-ilisia-950-100,Ζωγράφου,Ιλίσια,Διαμέρισμα,100.0,9.5,[3.0],3.0,1,2,ημ,2
814468974,47117109,Διαμέρισμα 100 τ.μ.,Ζωγράφου (Άνω Ιλίσια),680.0,7,100 τ.μ.,1975.0,['2'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.97368433036319,23.77318226687043,New Start Real Estate,1281592.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814468974/zwgrafoy-anw-ilisia-680-100,Ζωγράφου,Άνω Ιλίσια,Διαμέρισμα,100.0,6.8,[2.0],2.0,1,1,εβ,7
811339386,46940283,Διαμέρισμα 49 τ.μ.,Άγιοι Ανάργυροι (Μυκονιάτικα),420.0,9,49 τ.μ.,,['2'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.019535,23.715226,,2063665.0,437248.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/811339386/agioi-anargyroi-mykoniatika-420-49,Άγιοι Ανάργυροι,Μυκονιάτικα,Διαμέρισμα,49.0,8.571428571428571,[2.0],2.0,1,2,μή,60
815141733,47147533,Διαμέρισμα 30 τ.μ.,Καισαριανή (Άγιος Νικόλαος),390.0,13,30 τ.μ.,1978.0,['0'],1.0,1.0,πριν από 1 ημέρα,2023-06-01,37.971046,23.751237,Downtown Properties,1942079.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815141733/kaisarianh-agios-nikolaos-390-30,Καισαριανή,Άγιος Νικόλαος,Διαμέρισμα,30.0,13.0,[0.0],0.0,1,1,ημ,1
814044003,47093748,Διαμέρισμα 50 τ.μ.,Ζωγράφου (Ιλίσια),550.0,11,50 τ.μ.,2012.0,['1'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.97614572138498,23.76251968879869,Kazakos Real Estate,1831120.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814044003/zwgrafoy-ilisia-550-50,Ζωγράφου,Ιλίσια,Διαμέρισμα,50.0,11.0,[1.0],1.0,1,2,εβ,14
815216329,47150258,Διαμέρισμα 88 τ.μ.,Βύρωνας (Μεταμόρφωση),850.0,10,88 τ.μ.,2009.0,['3'],2.0,2.0,πριν από 7 ώρες,2023-06-01,37.956134,23.75493,Attica House,1175967.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815216329/vyrwnas-metamorfwsh-850-88,Βύρωνας,Μεταμόρφωση,Διαμέρισμα,88.0,9.659090909090908,[3.0],3.0,1,7,ώρ,0
814043177,47093609,Διαμέρισμα 85 τ.μ.,Μενεμένη (Αμπελόκηποι),750.0,9,85 τ.μ.,1960.0,['4'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.99158657228803,23.7588370718609,Re/max Central,215925.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814043177/menemenh-ampelokhpoi-750-85,Αθήνα,Αμπελόκηποι,Διαμέρισμα,85.0,8.823529411764707,[4.0],4.0,1,2,εβ,14
814332764,47110153,Διαμέρισμα 56 τ.μ.,Περιστέρι (Τσαλαβούτα),450.0,8,56 τ.μ.,1972.0,['0'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.00169517585043,23.693754321032,Family Brokers,1536948.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814332764/peristeri-tsalavoyta-450-56,Περιστέρι,Τσαλαβούτα,Διαμέρισμα,56.0,8.035714285714286,[0.0],0.0,1,1,εβ,7
809801159,46861432,Διαμέρισμα 80 τ.μ.,Γαλάτσι (Λαμπρινή),680.0,9,80 τ.μ.,1970.0,['2'],3.0,1.0,πριν από 2 μήνες,2023-06-01,38.019501554264174,23.74795420269466,,2249185.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/809801159/galatsi-lamprinh-680-80,Γαλάτσι,Λαμπρινή,Διαμέρισμα,80.0,8.5,[2.0],2.0,1,2,μή,60
785513327,45716062,Διαμέρισμα 65 τ.μ.,Περιστέρι (Ανθούπολη),650.0,10,65 τ.μ.,1991.0,['2'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.0173144661044,23.68946247554337,,685431.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/785513327/peristeri-anthoypolh-650-65,Περιστέρι,Ανθούπολη,Διαμέρισμα,65.0,10.0,[2.0],2.0,1,2,μή,60
812441632,46996099,Διαμέρισμα 68 τ.μ.,Βύρωνας,500.0,7,68 τ.μ.,,['0'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.96232746707405,23.747134406020365,,2258632.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812441632/vyrwnas-500-68,Βύρωνας,,Διαμέρισμα,68.0,7.352941176470588,[0.0],0.0,1,2,μή,60
813946705,47087924,Διαμέρισμα 63 τ.μ.,Καλλιθέα (Κέντρο),550.0,9,63 τ.μ.,1963.0,['0.5'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.95605680815338,23.704150487369706,,698996.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813946705/kallithea-kentro-550-63,Καλλιθέα,Κέντρο,Διαμέρισμα,63.0,8.73015873015873,[0.5],0.5,1,2,εβ,14
814031582,47092827,Διαμέρισμα 25 τ.μ.,Καλλιθέα (Αγία Ελεούσα),350.0,14,25 τ.μ.,1975.0,['0'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.955297,23.696396,Thelo Spiti Real Estate,1561428.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814031582/kallithea-agia-eleoysa-350-25,Καλλιθέα,Αγία Ελεούσα,Διαμέρισμα,25.0,14.0,[0.0],0.0,1,2,εβ,14
814031582,47092827,Διαμέρισμα 25 τ.μ.,Καλλιθέα (Αγία Ελεούσα),350.0,14,25 τ.μ.,1975.0,['0'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.955297,23.696396,Thelo Spiti Real Estate,1561428.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814031582/kallithea-agia-eleoysa-350-25,Καλλιθέα,Αγία Ελεούσα,Διαμέρισμα,25.0,14.0,[0.0],0.0,1,2,εβ,14
804120456,46550170,Διαμέρισμα 85 τ.μ.,Περιστέρι (Νέα Κολοκυνθού),500.0,6,85 τ.μ.,1980.0,['1'],2.0,1.0,πριν από 2 μήνες,2023-06-01,38.00663,23.70248,One Real Estate,1168303.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/804120456/peristeri-nea-kolokynthoy-500-85,Περιστέρι,Νέα Κολοκυνθού,Διαμέρισμα,85.0,5.882352941176471,[1.0],1.0,1,2,μή,60
814773580,47131557,Διαμέρισμα 40 τ.μ.,Υμηττός (Κέντρο),500.0,13,40 τ.μ.,1995.0,['0.5'],1.0,1.0,πριν από 5 ημέρες,2023-06-01,37.952654813194336,23.7501432844007,Equal Estate,2042950.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814773580/ymhttos-kentro-500-40,Υμηττός,Κέντρο,Διαμέρισμα,40.0,12.5,[0.5],0.5,1,5,ημ,5
814271023,47106631,Διαμέρισμα 50 τ.μ.,Γαλάτσι (Κρητικά),350.0,7,50 τ.μ.,,['0'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.01615207775276,23.745578607026385,Lily Psihogiou Real Estate,776998.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814271023/galatsi-krhtika-350-50,Γαλάτσι,Κρητικά,Διαμέρισμα,50.0,7.0,[0.0],0.0,1,1,εβ,7
766661581,45168137,Μονοκατοικία 860 τ.μ.,Φιλοθέη,14000.0,16,860 τ.μ.,,['0'],8.0,4.0,πριν από 2 μήνες,2023-06-01,38.02939872057225,23.772883977393327,Casa Noua,1127250.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/766661581/filotheh-14000-860,Φιλοθέη,,Μονοκατοικία,860.0,16.27906976744186,[0.0],0.0,1,2,μή,60
814029078,47092713,Διαμέρισμα 112 τ.μ.,Νέα Σμύρνη (Άγιος Σώστης),750.0,7,112 τ.μ.,,['3'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.954003986162334,23.715927531407843,Senso Unico Real Estate,1606191.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814029078/nea-smyrnh-agios-swsths-750-112,Νέα Σμύρνη,Άγιος Σώστης,Διαμέρισμα,112.0,6.696428571428571,[3.0],3.0,1,2,εβ,14
815137717,47147392,Διαμέρισμα 115 τ.μ.,Ίλιον (Νέα Σεπόλια),900.0,8,115 τ.μ.,2023.0,['4'],3.0,2.0,πριν από 1 ημέρα,2023-06-01,38.020534,23.702145,,897305.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815137717/ilion-nea-sepolia-900-115,Ίλιον,Νέα Σεπόλια,Διαμέρισμα,115.0,7.826086956521739,[4.0],4.0,1,1,ημ,1
785402614,45713652,Διαμέρισμα 50 τ.μ.,Μενεμένη (Πανόρμου),650.0,13,50 τ.μ.,,['4'],1.0,,πριν από 2 μήνες,2023-06-01,37.990951,23.762142,,400171.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/785402614/menemenh-panormoy-650-50,Αθήνα,Πανόρμου,Διαμέρισμα,50.0,13.0,[4.0],4.0,1,2,μή,60
814596245,47122329,Διαμέρισμα 67 τ.μ.,Βύρωνας,580.0,9,67 τ.μ.,1970.0,['1'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.960446,23.745069,Thelo Spiti Real Estate,1561428.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814596245/vyrwnas-580-67,Βύρωνας,,Διαμέρισμα,67.0,8.656716417910447,[1.0],1.0,1,1,εβ,7
814585756,47121867,Διαμέρισμα 90 τ.μ.,Φιλοθέη,1400.0,16,90 τ.μ.,1975.0,['-0.5'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.026891,23.773504,RE/MAX Fidelity Brokers,281897.0,441636.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814585756/filotheh-1400-90,Φιλοθέη,,Διαμέρισμα,90.0,15.555555555555555,[-0.5],-0.5,1,1,εβ,7
813948764,47088167,Διαμέρισμα 30 τ.μ.,Ίλιον (Πολυτέκνων),320.0,11,30 τ.μ.,1980.0,['1'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.02993674371837,23.70700794932341,,2076367.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813948764/ilion-polyteknwn-320-30,Ίλιον,Πολυτέκνων,Διαμέρισμα,30.0,10.666666666666666,[1.0],1.0,1,2,εβ,14
813947307,47087963,Διαμέρισμα 55 τ.μ.,Καλλιθέα (Κέντρο),450.0,8,55 τ.μ.,1963.0,['0.5'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.95700008390578,23.7015879175804,,698996.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813947307/kallithea-kentro-450-55,Καλλιθέα,Κέντρο,Διαμέρισμα,55.0,8.181818181818182,[0.5],0.5,1,2,εβ,14
808560530,46802073,Διαμέρισμα 54 τ.μ.,Ζωγράφου (Άνω Ιλίσια),550.0,10,54 τ.μ.,,['2'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.97562317903144,23.76795670403166,,2192532.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/808560530/zwgrafoy-anw-ilisia-550-54,Ζωγράφου,Άνω Ιλίσια,Διαμέρισμα,54.0,10.185185185185185,[2.0],2.0,1,2,μή,60
812669573,47005509,Διαμέρισμα 75 τ.μ.,Ζωγράφου (Κέντρο),500.0,7,75 τ.μ.,1981.0,['1'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.979425,23.766798,,1076589.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812669573/zwgrafoy-kentro-500-75,Ζωγράφου,Κέντρο,Διαμέρισμα,75.0,6.666666666666667,[1.0],1.0,1,2,μή,60
